CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,TotalRevenue,TotalProfit,ProfitMargin,AggregatorDependence,CostBurden,RevenueQuality,Raw_Scale_Signal,Expansion_Headroom,Cluster,GPI,GPI_Category,Cluster_Label,Recommendation
Chicken Dishes,26687,Classic Chicken Dishes Grill,Cafe,CBD,0.99,42.69,857,249,10629.81,365,152,91,15581.85,6488.88,3884.79,0.203195756,0.435937949,0.27,14,4.13,375.83,3835.94,1415.86,589.62,1026.06,0.41,0.6,0.25,0.15,36585.0,6867.0,0.18769987699877,0.85,0.639133705,8.01290774907749,848.43,13.86,1,0.1484027563133094,Medium Potential,Stable Local Performers,Hold/Stabilize
Chicken Dishes,26163,Urban Chicken Dishes Eatery,Cafe,South Auckland,1.05,32.18,1634,458,14738.44,706,294,176,22719.08,9460.92,5663.68,0.231190458,0.391849461,0.29,9,2.66,468.16,5555.8,1975.65,822.72,1666.82,0.39,0.6,0.25,0.15,52582.0,10021.0,0.1905785249705222,0.85,0.623039919,6.132816933551406,1715.7,9.45,0,0.47390592569036455,High Potential,Growth Leaders,Expand
Chicken Dishes,25233,Top Chicken Dishes Eatery,Cafe,South Auckland,1.05,32.49,1018,285,9259.65,440,183,110,14295.6,5945.67,3573.9,0.243077788,0.413106629,0.27,11,3.25,357.5,3183.61,1055.24,438.88,871.26,0.39,0.6,0.25,0.15,33075.0,5549.0,0.1677702191987906,0.85,0.656184417,5.450854421768708,1068.9,11.55,1,0.49614500709642284,High Potential,Stable Local Performers,Hold/Stabilize
Chicken Dishes,25599,King Chicken Dishes Kitchen,Ghost Kitchen,South Auckland,1.05,42.03,768,36,1513.08,439,183,110,18451.17,7691.49,4623.3,0.294218093,0.279581974,0.32,15,4.43,487.3,644.87,1959.51,816.84,1483.15,0.05,0.6,0.25,0.15,32279.0,4904.0,0.1519254004151305,0.85,0.5738000670000001,6.385424579447939,806.4000000000001,15.75,1,0.7377418727031126,High Potential,Stable Local Performers,Hold/Stabilize
Chicken Dishes,25963,Urban Chicken Dishes Cafe,Full-service,South Auckland,1.05,40.27,1319,327,13168.29,595,248,149,23960.65,9986.96,6000.23,0.352103648,0.511164162,0.3,16,4.72,703.28,1800.53,-3912.0,-1630.55,117.14,0.33,0.6,0.25,0.15,53116.0,-3625.0,-0.0682468559379471,0.85,0.86326781,-2.7483008886211318,1384.95,16.8,2,-0.21682840746455612,Medium Potential,Aggregator-dependent Low Margin,Optimize
Chicken Dishes,26571,Lucky Chicken Dishes Eatery,QSR,CBD,0.99,31.03,1240,223,6919.69,610,254,153,18928.3,7881.62,4747.59,0.269377893,0.382408825,0.32,17,5.02,768.06,2409.53,534.03,222.37,885.11,0.22,0.6,0.25,0.15,38477.0,4051.0,0.1052836759622631,0.85,0.651786718,3.2669524651090263,1227.6,16.83,1,-0.14707138717383034,Medium Potential,Stable Local Performers,Hold/Stabilize
Chicken Dishes,25481,Top Chicken Dishes Cafe,QSR,North Shore,1.03,33.85,711,137,4637.45,344,144,86,11644.4,4874.4,2911.1,0.226030572,0.377481629,0.3,8,2.36,202.96,1838.69,1123.54,470.32,951.26,0.24,0.6,0.25,0.15,24067.0,4384.0,0.1821581418539909,0.85,0.603512201,6.166053101757593,732.33,8.24,1,0.17221428723428886,Medium Potential,Stable Local Performers,Hold/Stabilize
Chicken Dishes,26209,King Chicken Dishes Kitchen,Full-service,CBD,0.99,39.44,883,282,11122.08,361,150,90,14237.84,5916.0,3549.6,0.390112645,0.508231322,0.29,13,3.84,345.6,1130.63,-2681.61,-1114.24,15.24,0.47,0.6,0.25,0.15,34826.0,-2650.0,-0.0760925745132946,0.85,0.898343967,-3.001091138804341,874.17,12.87,2,-1.1190895505853895,Low Potential,Aggregator-dependent Low Margin,Optimize
Chicken Dishes,26130,Top Chicken Dishes Bistro,Cafe,South Auckland,1.05,37.21,1126,349,12986.29,466,194,117,17339.86,7218.74,4353.57,0.229364179,0.437281639,0.31,17,5.02,587.34,4329.03,404.96,168.59,863.94,0.45,0.6,0.25,0.15,41898.0,5767.0,0.1376438016134421,0.85,0.666645818,5.121725858036183,1182.3,17.85,1,0.7459170415165182,High Potential,Stable Local Performers,Hold/Stabilize
Chicken Dishes,25726,Lucky Chicken Dishes Cafe,Full-service,North Shore,1.03,36.99,1237,320,11836.8,550,229,138,20344.5,8470.71,5104.62,0.39148374,0.501660359,0.31,6,1.77,244.26,1264.83,-4132.87,-1720.77,301.2,0.35,0.6,0.25,0.15,45757.0,-4288.0,-0.0937124374412658,0.85,0.8931440989999999,-3.4664230609524225,1274.11,6.18,2,-1.1006659074862284,Low Potential,Aggregator-dependent Low Margin,Optimize
Chinese,25891,Lotus Cafe,Cafe,West Auckland,1.04,36.32,1084,141,5121.12,471,236,236,17106.72,8571.52,8571.52,0.274584447,0.354812014,0.27,8,2.36,556.96,1897.91,1721.0,862.33,2619.68,0.15,0.5,0.25,0.25,39371.0,7101.0,0.1803611795483985,0.75,0.629396461,6.550718041197836,1127.36,8.32,1,0.30450786160908794,Medium Potential,Stable Local Performers,Hold/Stabilize
Chinese,25301,Red Cafe,Full-service,North Shore,1.03,34.49,1068,240,8277.6,414,207,207,14278.86,7139.43,7139.43,0.365031025,0.484951269,0.28,9,2.66,550.62,1241.79,-1856.0,-928.0,520.42,0.29,0.5,0.25,0.25,36835.0,-1022.0,-0.0277453508891,0.75,0.849982294,-0.9569371521650604,1100.04,9.27,2,-0.6461689609848861,Low Potential,Aggregator-dependent Low Margin,Optimize
Chinese,26352,Golden Tavern,QSR,West Auckland,1.04,31.28,1474,214,6693.92,630,315,315,19706.4,9853.2,9853.2,0.250756796,0.419234267,0.28,8,2.36,743.4,2209.05,985.5,492.75,2508.24,0.17,0.5,0.25,0.25,46107.0,6196.0,0.1343830654781269,0.75,0.669991063,4.203502288155812,1532.96,8.32,0,0.0684703532066665,Medium Potential,Growth Leaders,Expand
Chinese,26528,Red House,Cafe,West Auckland,1.04,41.4,1455,211,8735.4,622,311,311,25750.8,12875.4,12875.4,0.246883443,0.396020105,0.32,11,3.25,1010.75,3119.38,955.26,477.63,3587.01,0.17,0.5,0.25,0.25,60237.0,8139.0,0.1351162906519249,0.75,0.642903548,5.59381443298969,1513.2,11.44,0,0.31541582716150324,Medium Potential,Growth Leaders,Expand
Chinese,26348,Golden Corner,Full-service,CBD,0.99,31.1,936,257,7992.7,339,170,170,10542.9,5287.0,5287.0,0.355669762,0.52343761,0.32,6,1.77,300.9,966.26,-2099.17,-1052.68,338.26,0.38,0.5,0.25,0.25,29110.0,-1847.0,-0.063448986602542,0.75,0.879107372,-1.973263483339059,926.64,5.94,2,-1.4016913153476613,Low Potential,Aggregator-dependent Low Margin,Optimize
Chinese,25417,Sakura Diner,Ghost Kitchen,South Auckland,1.05,36.67,850,62,2273.54,394,197,197,14447.98,7223.99,7223.99,0.260499545,0.255659298,0.31,10,2.95,581.15,1100.03,2511.65,1255.83,2914.11,0.08,0.5,0.25,0.25,31170.0,7782.0,0.2496631376323388,0.75,0.5161588429999999,9.155147256977864,892.5,10.5,1,0.8335181029444368,High Potential,Stable Local Performers,Hold/Stabilize
Chinese,25149,Dragon Bistro,QSR,North Shore,1.03,44.95,1199,183,8225.85,508,254,254,22834.6,11417.3,11417.3,0.23883416,0.372866331,0.31,16,4.72,1198.88,3194.09,1787.94,893.97,3234.45,0.18,0.5,0.25,0.25,53895.0,9110.0,0.1690323777715929,0.75,0.611700491,7.598005380833102,1234.97,16.48,0,0.663426891085581,High Potential,Growth Leaders,Expand
Chinese,25770,Red Cafe,Full-service,West Auckland,1.04,34.29,1784,500,17145.0,642,321,321,22014.18,11007.09,11007.09,0.366976937,0.461949087,0.29,13,3.84,1232.64,2933.06,-2618.06,-1309.03,650.39,0.39,0.5,0.25,0.25,61173.0,-344.0,-0.0056233959426544,0.75,0.828926024,-0.1928262468736207,1855.36,13.52,2,-0.21675350122456316,Medium Potential,Aggregator-dependent Low Margin,Optimize
Chinese,25488,Dragon House,Full-service,CBD,0.99,38.44,586,158,6073.52,214,107,107,8226.16,4113.08,4113.08,0.373289461,0.532252552,0.31,3,0.89,95.23,573.69,-1773.08,-886.54,293.28,0.37,0.5,0.25,0.25,22526.0,-1793.0,-0.0795969102370593,0.75,0.905542013,-3.059705229512563,580.14,2.97,2,-1.6577459030695716,Low Potential,Aggregator-dependent Low Margin,Optimize
Chinese,25907,Lotus Eatery,Full-service,North Shore,1.03,45.17,1209,369,16667.73,420,210,210,18971.4,9485.7,9485.7,0.368693779,0.496579301,0.31,16,4.72,991.2,2245.59,-3325.18,-1662.59,286.78,0.44,0.5,0.25,0.25,54611.0,-2455.0,-0.0449543132335976,0.75,0.8652730799999999,-2.030586328761605,1245.27,16.48,2,-0.3614366811799316,Low Potential,Aggregator-dependent Low Margin,Optimize
Chinese,26150,Red Cafe,QSR,South Auckland,1.05,45.05,1474,214,9640.7,630,315,315,28381.5,14190.75,14190.75,0.256000085,0.385093396,0.31,7,2.07,652.05,3460.11,1388.04,694.02,4441.1,0.17,0.5,0.25,0.25,66404.0,9983.0,0.1503373290765616,0.75,0.641093481,6.772696674899103,1547.7,7.35,0,0.3086420370082327,Medium Potential,Growth Leaders,Expand
Chinese,25097,Sakura Corner,Full-service,South Auckland,1.05,33.03,1807,543,17935.29,632,316,316,20874.96,10437.48,10437.48,0.379762012,0.530885064,0.3,4,1.18,372.88,1602.57,-4397.25,-2198.62,559.74,0.43,0.5,0.25,0.25,59685.0,-4434.0,-0.0742900226187484,0.75,0.910647076,-2.4537994470972606,1897.35,4.2,2,-0.884931767291975,Low Potential,Aggregator-dependent Low Margin,Optimize
Chinese,25637,Sakura Kitchen,Ghost Kitchen,South Auckland,1.05,38.02,1259,71,2699.42,594,297,297,22583.88,11291.94,11291.94,0.28181967,0.258577362,0.28,12,3.54,1051.38,1240.66,4056.13,2028.07,4138.43,0.06,0.5,0.25,0.25,47867.0,11463.0,0.2394760482169344,0.75,0.540397032,9.104879353207847,1321.95,12.6,0,0.9198325156439171,High Potential,Growth Leaders,Expand
Chinese,25662,Golden Corner,Full-service,South Auckland,1.05,41.59,1675,396,16469.64,639,320,320,26576.01,13308.8,13308.8,0.361879254,0.480557128,0.31,11,3.25,1040.0,2595.02,-4051.15,-2028.75,1056.98,0.31,0.5,0.25,0.25,69663.0,-2428.0,-0.0348535090363607,0.75,0.842436382,-1.4495574408222445,1758.75,11.55,2,-0.3482249792699572,Low Potential,Aggregator-dependent Low Margin,Optimize
Chinese,25010,Lotus Bistro,Cafe,CBD,0.99,30.23,1591,307,9280.61,642,321,321,19407.66,9703.83,9703.83,0.257294937,0.37175347,0.31,17,5.02,1611.42,3442.66,1182.93,591.46,1988.23,0.24,0.5,0.25,0.25,48096.0,7205.0,0.1498045575515635,0.75,0.629048407,4.528591774783767,1575.09,16.83,0,0.023980246679859485,Medium Potential,Growth Leaders,Expand
Chinese,25698,Golden Corner,QSR,West Auckland,1.04,43.01,1251,199,8558.99,526,263,263,22623.26,11311.63,11311.63,0.237678519,0.418252495,0.31,12,3.54,931.02,2944.88,770.75,385.38,2960.96,0.19,0.5,0.25,0.25,53806.0,7062.0,0.1312493030517042,0.75,0.655931014,5.6450325242538,1301.04,12.48,0,0.36511808394502243,High Potential,Growth Leaders,Expand
Chinese,25496,Dragon Cafe,Ghost Kitchen,South Auckland,1.05,40.74,1493,57,2322.18,718,359,359,29251.32,14625.66,14625.66,0.258602637,0.259722996,0.28,7,2.07,743.13,1118.53,5899.24,2949.62,6301.68,0.04,0.5,0.25,0.25,60825.0,16269.0,0.2674722564734895,0.75,0.518325633,10.896819728729964,1567.65,7.35,0,0.8044452129069408,High Potential,Growth Leaders,Expand
Chinese,26547,Sakura Kitchen,QSR,South Auckland,1.05,32.83,588,93,3053.19,247,124,124,8109.01,4070.92,4070.92,0.279959999,0.387278386,0.3,4,1.18,146.32,1015.98,265.66,133.37,1208.33,0.19,0.5,0.25,0.25,19304.0,2623.0,0.1358785743887277,0.75,0.667238385,4.460893597181931,617.4,4.2,1,-0.02292083289529523,Medium Potential,Stable Local Performers,Hold/Stabilize
Chinese,25741,Golden Kitchen,Ghost Kitchen,West Auckland,1.04,39.1,1263,71,2776.1,596,298,298,23303.6,11651.8,11651.8,0.256131521,0.265237063,0.27,13,3.84,1144.32,1328.73,4861.86,2430.93,4432.6,0.06,0.5,0.25,0.25,49383.0,13054.0,0.2643419800336148,0.75,0.521368584,10.33577141931434,1313.52,13.52,0,0.9841525931764803,High Potential,Growth Leaders,Expand
Chinese,25284,Lotus Corner,QSR,South Auckland,1.05,44.83,1205,157,7038.31,524,262,262,23490.92,11745.46,11745.46,0.215055879,0.411211355,0.3,15,4.43,1160.66,2630.45,1732.05,866.03,3229.0,0.15,0.5,0.25,0.25,54020.0,8458.0,0.1565716401332839,0.75,0.626267234,7.019106627175121,1265.25,15.75,0,0.7841420808621383,High Potential,Growth Leaders,Expand
Chinese,26589,Lotus Cafe,Cafe,West Auckland,1.04,45.91,1730,238,10926.58,746,373,373,34248.86,17124.43,17124.43,0.275761221,0.448325053,0.33,10,2.95,1100.35,3014.79,-1852.39,-926.2,3624.52,0.16,0.5,0.25,0.25,79424.0,3861.0,0.0486125100725221,0.75,0.724086274,2.231800337429492,1799.2,10.4,0,-0.12413927405845261,Medium Potential,Growth Leaders,Expand
Chinese,26590,Golden House,Cafe,North Shore,1.03,46.24,594,82,3791.68,256,128,128,11837.44,5918.72,5918.72,0.233806894,0.354515471,0.28,16,4.72,604.16,1560.95,1558.73,779.36,1832.44,0.16,0.5,0.25,0.25,27467.0,5731.0,0.2086503804565478,0.75,0.588322365,9.647993592310772,611.82,16.48,1,0.8683752023532048,High Potential,Stable Local Performers,Hold/Stabilize
Chinese,25971,Sakura Corner,Full-service,North Shore,1.03,42.46,1573,449,19064.54,562,281,281,23862.52,11931.26,11931.26,0.370759552,0.479933632,0.31,18,5.31,1492.11,2846.47,-3834.54,-1917.27,289.31,0.4,0.5,0.25,0.25,66790.0,-2616.0,-0.0391675400509058,0.75,0.850693184,-1.663053750561461,1620.19,18.54,2,-0.21786413694739498,Medium Potential,Aggregator-dependent Low Margin,Optimize
Chinese,26688,Dragon Diner,Cafe,South Auckland,1.05,31.55,1315,295,9307.25,510,255,255,16090.5,8045.25,8045.25,0.211062989,0.356571936,0.31,5,1.48,377.4,4024.13,1968.92,984.46,3101.09,0.29,0.5,0.25,0.25,41488.0,10079.0,0.2429377169301967,0.75,0.567634925,7.6646849691477055,1380.75,5.25,0,0.4540177879669752,High Potential,Growth Leaders,Expand
Chinese,26256,Lotus Eatery,Full-service,South Auckland,1.05,32.39,1989,422,13668.58,783,392,392,25361.37,12696.88,12696.88,0.381001685,0.52907992,0.33,13,3.84,1505.28,1229.06,-6088.8,-3048.29,-363.6,0.27,0.5,0.25,0.25,64424.0,-8272.0,-0.1283993542779088,0.75,0.910081605,-4.158855085061468,2088.4500000000003,13.65,2,-0.5990579292362339,Low Potential,Aggregator-dependent Low Margin,Optimize
Chinese,25623,Red Diner,Full-service,South Auckland,1.05,33.61,2022,546,18351.06,738,369,369,24804.18,12402.09,12402.09,0.360080363,0.475989112,0.28,3,0.89,328.41,3008.3,-2879.01,-1439.5,1704.67,0.37,0.5,0.25,0.25,67959.0,394.0,0.0057976132668226,0.75,0.836069475,0.194857781897909,2123.1,3.1500000000000004,2,-0.611618167876592,Low Potential,Aggregator-dependent Low Margin,Optimize
Chinese,25869,Red Corner,Cafe,CBD,0.99,40.52,629,100,4052.0,265,132,132,10737.8,5348.64,5348.64,0.237807046,0.386706904,0.29,6,1.77,233.64,1521.47,917.93,457.23,1774.7,0.19,0.5,0.25,0.25,25487.0,4671.0,0.1832699023031349,0.75,0.62451395,7.426096441323027,622.71,5.94,1,-0.3168548913768605,Low Potential,Stable Local Performers,Hold/Stabilize
Chinese,25290,Dragon House,Full-service,North Shore,1.03,32.16,1806,458,14729.28,674,337,337,21675.84,10837.92,10837.92,0.356901511,0.542302482,0.31,10,2.95,994.15,1484.65,-4534.67,-2267.34,98.27,0.34,0.5,0.25,0.25,58081.0,-5219.0,-0.0898572682977221,0.75,0.899203993,-2.889809748454744,1860.18,10.3,2,-0.8397476019687179,Low Potential,Aggregator-dependent Low Margin,Optimize
Chinese,25050,Golden Kitchen,Full-service,South Auckland,1.05,39.81,1551,358,14251.98,597,298,298,23766.57,11863.38,11863.38,0.350292355,0.522167932,0.27,9,2.66,792.68,1817.69,-3385.79,-1690.06,720.37,0.3,0.5,0.25,0.25,61745.0,-2538.0,-0.0411045428779658,0.75,0.872460287,-1.6363718519718196,1628.5500000000002,9.45,2,-0.4846871534630393,Low Potential,Aggregator-dependent Low Margin,Optimize
Chinese,25859,Red Grill,QSR,South Auckland,1.05,33.58,556,72,2417.76,242,121,121,8126.36,4063.18,4063.18,0.266177356,0.439760042,0.29,14,4.13,499.73,710.97,33.01,16.51,695.1,0.15,0.5,0.25,0.25,18670.0,1456.0,0.0779860739153722,0.75,0.705937398,2.6187723620782,583.8000000000001,14.7,1,0.30266757043313147,Medium Potential,Stable Local Performers,Hold/Stabilize
Chinese,26506,Lotus House,Cafe,CBD,0.99,34.0,474,65,2210.0,205,102,102,6970.0,3468.0,3468.0,0.243390622,0.360807615,0.31,17,5.02,512.04,874.72,598.04,297.56,860.6,0.16,0.5,0.25,0.25,16116.0,2631.0,0.1632539091586001,0.75,0.6041982370000001,5.5506329113924044,469.26,16.83,1,0.11210130242807276,Medium Potential,Stable Local Performers,Hold/Stabilize
Chinese,25898,Sakura Cafe,Cafe,CBD,0.99,32.68,1701,340,11111.2,681,340,340,22255.08,11111.2,11111.2,0.20831656,0.400746957,0.29,6,1.77,601.8,4343.77,2246.35,1121.53,3741.97,0.25,0.5,0.25,0.25,55589.0,11454.0,0.2060479591286045,0.75,0.609063517,6.733647304322798,1683.99,5.94,0,-0.30542735840892754,Low Potential,Growth Leaders,Expand
Chinese,26226,Lotus Tavern,QSR,South Auckland,1.05,35.12,840,128,4495.36,356,178,178,12502.72,6251.36,6251.36,0.247846257,0.387540715,0.29,16,4.72,840.16,1639.07,932.87,466.43,1439.17,0.18,0.5,0.25,0.25,29501.0,4478.0,0.151791464696112,0.75,0.6353869719999999,5.330916240127452,882.0,16.8,1,0.733422086599379,High Potential,Stable Local Performers,Hold/Stabilize
Chinese,25875,Golden Bistro,Full-service,South Auckland,1.05,44.3,1265,341,15106.3,462,231,231,20466.6,10233.3,10233.3,0.373555361,0.543085671,0.29,7,2.07,478.17,1259.25,-4229.24,-2114.62,374.87,0.37,0.5,0.25,0.25,56040.0,-4710.0,-0.0840471092077087,0.75,0.916641032,-3.7232869379014986,1328.25,7.35,2,-0.8110462239214851,Low Potential,Aggregator-dependent Low Margin,Optimize
Chinese,25997,Red Kitchen,Full-service,North Shore,1.03,43.91,1864,396,17388.36,734,367,367,32229.94,16114.97,16114.97,0.356088494,0.50830018,0.27,17,5.02,1842.34,2358.06,-4331.34,-2165.67,343.03,0.27,0.5,0.25,0.25,81848.0,-3796.0,-0.0463786531130876,0.75,0.864388674,-2.03648665819568,1919.92,17.51,2,-0.3100672065494435,Low Potential,Aggregator-dependent Low Margin,Optimize
Chinese,25055,Golden Diner,Cafe,North Shore,1.03,44.9,934,162,7273.8,386,193,193,17331.4,8665.7,8665.7,0.27795639,0.362839282,0.31,6,1.77,341.61,2612.78,852.78,426.39,2771.15,0.21,0.5,0.25,0.25,41937.0,6663.0,0.1588811789112239,0.75,0.640795672,7.133764933113956,962.02,6.18,1,0.06556382382867576,Medium Potential,Stable Local Performers,Hold/Stabilize
Chinese,26511,Dragon Cafe,Cafe,CBD,0.99,40.22,803,175,7038.5,314,157,157,12629.08,6314.54,6314.54,0.222104108,0.445675386,0.3,15,4.43,695.51,2338.33,406.92,203.46,1402.31,0.28,0.5,0.25,0.25,32297.0,4351.0,0.1347183948973589,0.75,0.667779494,5.418373842771775,794.97,14.85,1,-0.06456977560264718,Medium Potential,Stable Local Performers,Hold/Stabilize
Chinese,26594,Golden House,Cafe,North Shore,1.03,44.33,1329,257,11392.81,536,268,268,23760.88,11880.44,11880.44,0.220839058,0.399295595,0.28,17,5.02,1345.36,4327.73,2372.89,1186.44,3167.61,0.24,0.5,0.25,0.25,58915.0,11055.0,0.1876432148009844,0.75,0.620134653,8.318223712127642,1368.87,17.51,0,0.8007782908050272,High Potential,Growth Leaders,Expand
Chinese,25920,Lotus Bistro,QSR,South Auckland,1.05,37.12,1014,162,6013.44,426,213,213,15813.12,7906.56,7906.56,0.259220903,0.425805063,0.3,10,2.95,628.35,1894.08,236.79,118.39,1862.01,0.19,0.5,0.25,0.25,37640.0,4111.0,0.1092189160467587,0.75,0.685025966,4.054206163655685,1064.7,10.5,1,0.23017310452532638,Medium Potential,Stable Local Performers,Hold/Stabilize
Chinese,26405,Lotus Tavern,QSR,West Auckland,1.04,37.35,1649,149,5565.15,750,375,375,28012.5,14006.25,14006.25,0.239304474,0.441628632,0.3,17,5.02,1882.5,1775.66,534.11,267.06,2586.43,0.1,0.5,0.25,0.25,61590.0,5163.0,0.0838285435947394,0.75,0.680933106,3.130996103263517,1714.96,17.68,0,0.3934500460198412,High Potential,Growth Leaders,Expand
Chinese,25625,Dragon Eatery,QSR,West Auckland,1.04,32.95,1208,184,6062.8,512,256,256,16870.4,8435.2,8435.2,0.255605598,0.447962274,0.3,13,3.84,983.04,1797.21,-60.19,-30.1,1517.42,0.18,0.5,0.25,0.25,39804.0,3224.0,0.0809968847352024,0.75,0.703567872,2.668847352024922,1256.32,13.52,1,0.13919280754552005,Medium Potential,Stable Local Performers,Hold/Stabilize
Chinese,25372,Red Cafe,Cafe,North Shore,1.03,32.17,849,129,4149.93,360,180,180,11581.2,5790.6,5790.6,0.221574618,0.44536409,0.32,10,2.95,531.0,1382.18,151.27,75.63,1397.62,0.18,0.5,0.25,0.25,27312.0,3007.0,0.1100981253661394,0.75,0.666938708,3.5418566930287056,874.47,10.3,1,-0.027986353490307064,Medium Potential,Stable Local Performers,Hold/Stabilize
Chinese,26221,Sakura Tavern,Cafe,South Auckland,1.05,42.24,534,110,4646.4,212,106,106,8954.88,4477.44,4477.44,0.262173141,0.44861235,0.3,11,3.25,344.5,1343.81,-96.58,-48.29,950.44,0.26,0.5,0.25,0.25,22556.0,2149.0,0.0952739847490689,0.75,0.710785491,4.024373115800674,560.7,11.55,1,0.2533201037586304,Medium Potential,Stable Local Performers,Hold/Stabilize
Chinese,25277,Dragon House,Ghost Kitchen,North Shore,1.03,37.34,1239,59,2203.06,590,295,295,22030.6,11015.3,11015.3,0.27336444,0.272526845,0.29,4,1.18,348.1,1000.43,3615.41,1807.71,4654.04,0.05,0.5,0.25,0.25,46264.0,11078.0,0.2394518416047034,0.75,0.545891285,8.941131765519629,1276.17,4.12,0,0.2382952302911116,Medium Potential,Growth Leaders,Expand
Chinese,26237,Red Tavern,QSR,CBD,0.99,43.44,1068,155,6733.2,457,228,228,19852.08,9904.32,9904.32,0.237549209,0.363282233,0.27,4,1.18,269.04,2687.68,2564.26,1279.33,3684.45,0.17,0.5,0.25,0.25,46394.0,10216.0,0.220200888045868,0.75,0.600831442,9.565526576712506,1057.32,3.96,0,-0.21831482174283295,Medium Potential,Growth Leaders,Expand
Chinese,25391,Lotus Kitchen,Ghost Kitchen,South Auckland,1.05,36.38,1190,77,2801.26,557,278,278,20263.66,10113.64,10113.64,0.269855547,0.335844627,0.27,3,0.89,247.42,1104.54,2518.77,1257.12,3740.39,0.07,0.5,0.25,0.25,43292.0,8621.0,0.199136099048323,0.75,0.605700174,7.244571283377992,1249.5,3.1500000000000004,0,0.2205317484378031,Medium Potential,Growth Leaders,Expand
Chinese,25645,Dragon Tavern,QSR,South Auckland,1.05,44.24,1546,246,10883.04,650,325,325,28756.0,14378.0,14378.0,0.251995092,0.374067269,0.33,10,2.95,958.75,4069.58,1263.47,631.74,4417.73,0.19,0.5,0.25,0.25,68395.0,10383.0,0.1518093427882155,0.75,0.626062361,6.716045324950654,1623.3000000000002,10.5,0,0.476546676006066,High Potential,Growth Leaders,Expand
Chinese,25162,Red Diner,Cafe,CBD,0.99,43.3,705,112,4849.6,297,148,148,12860.1,6408.4,6408.4,0.226821953,0.431672479,0.28,8,2.36,349.28,1656.17,790.97,394.15,1839.22,0.19,0.5,0.25,0.25,30526.0,4681.0,0.1533446897726528,0.75,0.658494432,6.639825067155866,697.95,7.92,1,-0.32281598461639155,Low Potential,Stable Local Performers,Hold/Stabilize
Chinese,25890,Sakura Cafe,QSR,North Shore,1.03,34.06,754,98,3337.88,328,164,164,11171.68,5585.84,5585.84,0.245192879,0.423429431,0.3,13,3.84,629.76,1106.1,350.54,175.27,1221.26,0.15,0.5,0.25,0.25,25681.0,2853.0,0.1110938047583816,0.75,0.66862231,3.78385499007048,776.62,13.39,1,0.15264268740560535,Medium Potential,Stable Local Performers,Hold/Stabilize
